stage,stage_title,element_no,group,vx[kN/m]
4037,Ballast concrete 700mm,20166,201,866.93
4037,Ballast concrete 700mm,20167,201,639.51
4037,Ballast concrete 700mm,20168,201,465.17
4037,Ballast concrete 700mm,20169,201,360.40
4037,Ballast concrete 700mm,20170,201,279.63
4037,Ballast concrete 700mm,20171,201,256.04
4037,Ballast concrete 700mm,20172,201,255.45
4037,Ballast concrete 700mm,20173,201,275.23
4037,Ballast concrete 700mm,20174,201,331.71
4037,Ballast concrete 700mm,20175,201,425.79
4037,Ballast concrete 700mm,20176,201,579.66
4037,Ballast concrete 700mm,20177,201,854.82
4037,Ballast concrete 700mm,20178,201,1323.78
4037,Ballast concrete 700mm,20179,201,1971.88
4037,Ballast concrete 700mm,20180,201,2242.94
4037,Ballast concrete 700mm,20181,201,1394.35
4037,Ballast concrete 700mm,20182,201,856.73
4037,Ballast concrete 700mm,20183,201,530.79
4037,Ballast concrete 700mm,20184,201,318.85
4037,Ballast concrete 700mm,20185,201,185.25
4037,Ballast concrete 700mm,20186,201,84.40
4037,Ballast concrete 700mm,20187,201,9.10
4037,Ballast concrete 700mm,20188,201,-36.31
4037,Ballast concrete 700mm,20189,201,-13.84
4037,Ballast concrete 700mm,20190,201,95.06
4037,Ballast concrete 700mm,20191,201,413.63
4037,Ballast concrete 700mm,20192,201,1329.40
4037,Ballast concrete 700mm,20193,201,3536.37
4040,Base slab activation - 2551+2661,20101,201,3245.60
4040,Base slab activation - 2551+2661,20102,201,1703.57
4040,Base slab activation - 2551+2661,20103,201,621.09
4040,Base slab activation - 2551+2661,20104,201,180.79
4040,Base slab activation - 2551+2661,20105,201,24.47
4040,Base slab activation - 2551+2661,20106,201,-23.59
4040,Base slab activation - 2551+2661,20107,201,-1.23
4040,Base slab activation - 2551+2661,20108,201,61.26
4040,Base slab activation - 2551+2661,20109,201,145.08
4040,Base slab activation - 2551+2661,20110,201,289.70
4040,Base slab activation - 2551+2661,20111,201,430.21
4040,Base slab activation - 2551+2661,20112,201,775.25
4040,Base slab activation - 2551+2661,20113,201,1161.89
4040,Base slab activation - 2551+2661,20114,201,1742.90
4040,Base slab activation - 2551+2661,20115,201,3032.61
4040,Base slab activation - 2551+2661,20116,201,1753.47
4040,Base slab activation - 2551+2661,20117,201,1089.95
4040,Base slab activation - 2551+2661,20118,201,733.34
4040,Base slab activation - 2551+2661,20119,201,527.55
4040,Base slab activation - 2551+2661,20120,201,391.82
4040,Base slab activation - 2551+2661,20121,201,321.46
4040,Base slab activation - 2551+2661,20122,201,272.95
4040,Base slab activation - 2551+2661,20123,201,266.55
4040,Base slab activation - 2551+2661,20124,201,284.67
4040,Base slab activation - 2551+2661,20125,201,346.81
4040,Base slab activation - 2551+2661,20126,201,430.97
4040,Base slab activation - 2551+2661,20127,201,587.61
4040,Base slab activation - 2551+2661,20128,201,809.64
4040,Base slab activation - 2551+2661,20129,201,1168.79
4040,Base slab activation - 2551+2661,20130,201,1668.91
4040,Base slab activation - 2551+2661,20131,201,1998.58
4040,Base slab activation - 2551+2661,20132,201,3388.85
4040,Base slab activation - 2551+2661,20133,201,2473.20
4040,Base slab activation - 2551+2661,20134,201,1649.77
4040,Base slab activation - 2551+2661,20135,201,1068.71
4040,Base slab activation - 2551+2661,20136,201,744.29
4040,Base slab activation - 2551+2661,20137,201,542.57
4040,Base slab activation - 2551+2661,20138,201,378.52
4040,Base slab activation - 2551+2661,20139,201,285.49
4040,Base slab activation - 2551+2661,20140,201,226.80
4040,Base slab activation - 2551+2661,20141,201,182.65
4040,Base slab activation - 2551+2661,20142,201,144.12
4040,Base slab activation - 2551+2661,20143,201,124.38
4040,Base slab activation - 2551+2661,20144,201,104.64
4040,Base slab activation - 2551+2661,20145,201,99.39
4040,Base slab activation - 2551+2661,20146,201,92.97
4040,Base slab activation - 2551+2661,20147,201,95.38
4040,Base slab activation - 2551+2661,20148,201,92.30
4040,Base slab activation - 2551+2661,20149,201,94.67
4040,Base slab activation - 2551+2661,20150,201,97.87
4040,Base slab activation - 2551+2661,20151,201,99.59
4040,Base slab activation - 2551+2661,20152,201,117.44
4040,Base slab activation - 2551+2661,20153,201,135.48
4040,Base slab activation - 2551+2661,20154,201,163.72
4040,Base slab activation - 2551+2661,20155,201,208.64
4040,Base slab activation - 2551+2661,20156,201,260.25
4040,Base slab activation - 2551+2661,20157,201,342.22
4040,Base slab activation - 2551+2661,20158,201,467.12
4040,Base slab activation - 2551+2661,20159,201,648.95
4040,Base slab activation - 2551+2661,20160,201,895.57
4040,Base slab activation - 2551+2661,20161,201,1303.90
4040,Base slab activation - 2551+2661,20162,201,2061.94
4040,Base slab activation - 2551+2661,20163,201,3293.35
4040,Base slab activation - 2551+2661,20164,201,2063.92
4040,Base slab activation - 2551+2661,20165,201,1294.26
4040,Base slab activation - 2551+2661,20166,201,872.98
4040,Base slab activation - 2551+2661,20167,201,644.11
4040,Base slab activation - 2551+2661,20168,201,468.71
4040,Base slab activation - 2551+2661,20169,201,363.29
4040,Base slab activation - 2551+2661,20170,201,282.04
4040,Base slab activation - 2551+2661,20171,201,258.31
4040,Base slab activation - 2551+2661,20172,201,257.80
4040,Base slab activation - 2551+2661,20173,201,277.74
4040,Base slab activation - 2551+2661,20174,201,334.65
4040,Base slab activation - 2551+2661,20175,201,429.41
4040,Base slab activation - 2551+2661,20176,201,584.31
4040,Base slab activation - 2551+2661,20177,201,861.28
4040,Base slab activation - 2551+2661,20178,201,1333.20
4040,Base slab activation - 2551+2661,20179,201,1985.28
4040,Base slab activation - 2551+2661,20180,201,2257.87
4040,Base slab activation - 2551+2661,20181,201,1404.14
4040,Base slab activation - 2551+2661,20182,201,863.21
4040,Base slab activation - 2551+2661,20183,201,535.16
4040,Base slab activation - 2551+2661,20184,201,321.89
4040,Base slab activation - 2551+2661,20185,201,187.46
4040,Base slab activation - 2551+2661,20186,201,85.98
4040,Base slab activation - 2551+2661,20187,201,10.16
4040,Base slab activation - 2551+2661,20188,201,-35.55
4040,Base slab activation - 2551+2661,20189,201,-13.30
4040,Base slab activation - 2551+2661,20190,201,95.72
4040,Base slab activation - 2551+2661,20191,201,414.81
4040,Base slab activation - 2551+2661,20192,201,1332.32
4040,Base slab activation - 2551+2661,20193,201,3543.56
4041,Shear keys - BS - 43/51+51/52+54,10101,101,-8.13
4041,Shear keys - BS - 43/51+51/52+54,10103,101,-5.79
4041,Shear keys - BS - 43/51+51/52+54,10104,101,-2.77
4041,Shear keys - BS - 43/51+51/52+54,10105,101,-0.95
4041,Shear keys - BS - 43/51+51/52+54,10106,101,-0.10
4041,Shear keys - BS - 43/51+51/52+54,10107,101,0.39
4041,Shear keys - BS - 43/51+51/52+54,10108,101,0.64
4041,Shear keys - BS - 43/51+51/52+54,10109,101,0.64
4041,Shear keys - BS - 43/51+51/52+54,10110,101,0.75
4041,Shear keys - BS - 43/51+51/52+54,10111,101,0.80
4041,Shear keys - BS - 43/51+51/52+54,10112,101,0.68
4041,Shear keys - BS - 43/51+51/52+54,10113,101,0.74
4041,Shear keys - BS - 43/51+51/52+54,10114,101,0.67
4041,Shear keys - BS - 43/51+51/52+54,10115,101,0.59
4041,Shear keys - BS - 43/51+51/52+54,10116,101,0.72
4041,Shear keys - BS - 43/51+51/52+54,10117,101,0.65
4041,Shear keys - BS - 43/51+51/52+54,10118,101,0.55
4041,Shear keys - BS - 43/51+51/52+54,10119,101,0.47
4041,Shear keys - BS - 43/51+51/52+54,10120,101,0.60
4041,Shear keys - BS - 43/51+51/52+54,10121,101,0.58
4041,Shear keys - BS - 43/51+51/52+54,10122,101,0.48
4041,Shear keys - BS - 43/51+51/52+54,10123,101,0.45
4041,Shear keys - BS - 43/51+51/52+54,10124,101,0.45
4041,Shear keys - BS - 43/51+51/52+54,10125,101,0.55
4041,Shear keys - BS - 43/51+51/52+54,10126,101,0.51
4041,Shear keys - BS - 43/51+51/52+54,10127,101,0.45
4041,Shear keys - BS - 43/51+51/52+54,10128,101,0.42
4041,Shear keys - BS - 43/51+51/52+54,10129,101,0.50
4041,Shear keys - BS - 43/51+51/52+54,10130,101,0.51
4041,Shear keys - BS - 43/51+51/52+54,10131,101,0.45
4041,Shear keys - BS - 43/51+51/52+54,10132,101,0.40
4041,Shear keys - BS - 43/51+51/52+54,10133,101,0.39
4041,Shear keys - BS - 43/51+51/52+54,10134,101,0.52
4041,Shear keys - BS - 43/51+51/52+54,10135,101,0.51
4041,Shear keys - BS - 43/51+51/52+54,10136,101,0.44
4041,Shear keys - BS - 43/51+51/52+54,10137,101,0.44
4041,Shear keys - BS - 43/51+51/52+54,10138,101,0.54
4041,Shear keys - BS - 43/51+51/52+54,10139,101,0.51
4041,Shear keys - BS - 43/51+51/52+54,10140,101,0.47
4041,Shear keys - BS - 43/51+51/52+54,10141,101,0.50
4041,Shear keys - BS - 43/51+51/52+54,10142,101,0.45
4041,Shear keys - BS - 43/51+51/52+54,10143,101,0.56
4041,Shear keys - BS - 43/51+51/52+54,10144,101,0.58
4041,Shear keys - BS - 43/51+51/52+54,10145,101,0.50
4041,Shear keys - BS - 43/51+51/52+54,10146,101,0.57
4041,Shear keys - BS - 43/51+51/52+54,10147,101,0.60
4041,Shear keys - BS - 43/51+51/52+54,10148,101,0.61
4041,Shear keys - BS - 43/51+51/52+54,10149,101,0.70
4041,Shear keys - BS - 43/51+51/52+54,10150,101,0.63
4041,Shear keys - BS - 43/51+51/52+54,10151,101,0.70
4041,Shear keys - BS - 43/51+51/52+54,10152,101,0.73
4041,Shear keys - BS - 43/51+51/52+54,10153,101,0.80
4041,Shear keys - BS - 43/51+51/52+54,10154,101,0.77
4041,Shear keys - BS - 43/51+51/52+54,10155,101,0.63
4041,Shear keys - BS - 43/51+51/52+54,10156,101,0.66
4041,Shear keys - BS - 43/51+51/52+54,10157,101,0.48
4041,Shear keys - BS - 43/51+51/52+54,10158,101,-0.14
4041,Shear keys - BS - 43/51+51/52+54,10159,101,-1.09
4041,Shear keys - BS - 43/51+51/52+54,10160,101,-2.69
4041,Shear keys - BS - 43/51+51/52+54,10161,101,-5.54
4041,Shear keys - BS - 43/51+51/52+54,10162,101,-9.10
4041,Shear keys - BS - 43/51+51/52+54,20101,201,3246.69
4041,Shear keys - BS - 43/51+51/52+54,20102,201,1704.16
4041,Shear keys - BS - 43/51+51/52+54,20103,201,621.35
4041,Shear keys - BS - 43/51+51/52+54,20104,201,180.93
4041,Shear keys - BS - 43/51+51/52+54,20105,201,24.56
4041,Shear keys - BS - 43/51+51/52+54,20106,201,-23.48
4041,Shear keys - BS - 43/51+51/52+54,20107,201,-1.08
4041,Shear keys - BS - 43/51+51/52+54,20108,201,61.46
4041,Shear keys - BS - 43/51+51/52+54,20109,201,145.37
4041,Shear keys - BS - 43/51+51/52+54,20110,201,290.13
4041,Shear keys - BS - 43/51+51/52+54,20111,201,430.76
4041,Shear keys - BS - 43/51+51/52+54,20112,201,776.14
4041,Shear keys - BS - 43/51+51/52+54,20113,201,1163.13
4041,Shear keys - BS - 43/51+51/52+54,20114,201,1744.66
4041,Shear keys - BS - 43/51+51/52+54,20115,201,3035.57
4041,Shear keys - BS - 43/51+51/52+54,20116,201,1755.26
4041,Shear keys - BS - 43/51+51/52+54,20117,201,1091.13
4041,Shear keys - BS - 43/51+51/52+54,20118,201,734.18
4041,Shear keys - BS - 43/51+51/52+54,20119,201,528.19
4041,Shear keys - BS - 43/51+51/52+54,20120,201,392.32
4041,Shear keys - BS - 43/51+51/52+54,20121,201,321.88
4041,Shear keys - BS - 43/51+51/52+54,20122,201,273.30
4041,Shear keys - BS - 43/51+51/52+54,20123,201,266.88
4041,Shear keys - BS - 43/51+51/52+54,20124,201,285.01
4041,Shear keys - BS - 43/51+51/52+54,20125,201,347.20
4041,Shear keys - BS - 43/51+51/52+54,20126,201,431.42
4041,Shear keys - BS - 43/51+51/52+54,20127,201,588.20
4041,Shear keys - BS - 43/51+51/52+54,20128,201,810.42
4041,Shear keys - BS - 43/51+51/52+54,20129,201,1169.87
4041,Shear keys - BS - 43/51+51/52+54,20130,201,1670.41
4041,Shear keys - BS - 43/51+51/52+54,20131,201,2000.34
4041,Shear keys - BS - 43/51+51/52+54,20132,201,3391.83
4041,Shear keys - BS - 43/51+51/52+54,20133,201,2475.37
4041,Shear keys - BS - 43/51+51/52+54,20134,201,1651.25
4041,Shear keys - BS - 43/51+51/52+54,20135,201,1069.69
4041,Shear keys - BS - 43/51+51/52+54,20136,201,744.97
4041,Shear keys - BS - 43/51+51/52+54,20137,201,543.06
4041,Shear keys - BS - 43/51+51/52+54,20138,201,378.87
4041,Shear keys - BS - 43/51+51/52+54,20139,201,285.75
4041,Shear keys - BS - 43/51+51/52+54,20140,201,227.00
4041,Shear keys - BS - 43/51+51/52+54,20141,201,182.81
4041,Shear keys - BS - 43/51+51/52+54,20142,201,144.24
4041,Shear keys - BS - 43/51+51/52+54,20143,201,124.48
4041,Shear keys - BS - 43/51+51/52+54,20144,201,104.72
4041,Shear keys - BS - 43/51+51/52+54,20145,201,99.46
4041,Shear keys - BS - 43/51+51/52+54,20146,201,93.04
4041,Shear keys - BS - 43/51+51/52+54,20147,201,95.45
4041,Shear keys - BS - 43/51+51/52+54,20148,201,92.36
4041,Shear keys - BS - 43/51+51/52+54,20149,201,94.74
4041,Shear keys - BS - 43/51+51/52+54,20150,201,97.94
4041,Shear keys - BS - 43/51+51/52+54,20151,201,99.66
4041,Shear keys - BS - 43/51+51/52+54,20152,201,117.54
4041,Shear keys - BS - 43/51+51/52+54,20153,201,135.59
4041,Shear keys - BS - 43/51+51/52+54,20154,201,163.86
4041,Shear keys - BS - 43/51+51/52+54,20155,201,208.83
4041,Shear keys - BS - 43/51+51/52+54,20156,201,260.50
4041,Shear keys - BS - 43/51+51/52+54,20157,201,342.55
4041,Shear keys - BS - 43/51+51/52+54,20158,201,467.56
4041,Shear keys - BS - 43/51+51/52+54,20159,201,649.57
4041,Shear keys - BS - 43/51+51/52+54,20160,201,896.42
4041,Shear keys - BS - 43/51+51/52+54,20161,201,1305.13
4041,Shear keys - BS - 43/51+51/52+54,20162,201,2063.84
4041,Shear keys - BS - 43/51+51/52+54,20163,201,3296.35
4041,Shear keys - BS - 43/51+51/52+54,20164,201,2065.83
4041,Shear keys - BS - 43/51+51/52+54,20165,201,1295.49
4041,Shear keys - BS - 43/51+51/52+54,20166,201,873.85
4041,Shear keys - BS - 43/51+51/52+54,20167,201,644.76
4041,Shear keys - BS - 43/51+51/52+54,20168,201,469.22
4041,Shear keys - BS - 43/51+51/52+54,20169,201,363.71
4041,Shear keys - BS - 43/51+51/52+54,20170,201,282.40
4041,Shear keys - BS - 43/51+51/52+54,20171,201,258.65
4041,Shear keys - BS - 43/51+51/52+54,20172,201,258.17
4041,Shear keys - BS - 43/51+51/52+54,20173,201,278.14
4041,Shear keys - BS - 43/51+51/52+54,20174,201,335.13
4041,Shear keys - BS - 43/51+51/52+54,20175,201,430.01
4041,Shear keys - BS - 43/51+51/52+54,20176,201,585.08
4041,Shear keys - BS - 43/51+51/52+54,20177,201,862.35
4041,Shear keys - BS - 43/51+51/52+54,20178,201,1334.76
4041,Shear keys - BS - 43/51+51/52+54,20179,201,1987.49
4041,Shear keys - BS - 43/51+51/52+54,20180,201,2260.33
4041,Shear keys - BS - 43/51+51/52+54,20181,201,1405.75
4041,Shear keys - BS - 43/51+51/52+54,20182,201,864.28
4041,Shear keys - BS - 43/51+51/52+54,20183,201,535.88
4041,Shear keys - BS - 43/51+51/52+54,20184,201,322.39
4041,Shear keys - BS - 43/51+51/52+54,20185,201,187.82
4041,Shear keys - BS - 43/51+51/52+54,20186,201,86.24
4041,Shear keys - BS - 43/51+51/52+54,20187,201,10.33
4041,Shear keys - BS - 43/51+51/52+54,20188,201,-35.43
4041,Shear keys - BS - 43/51+51/52+54,20189,201,-13.20
4041,Shear keys - BS - 43/51+51/52+54,20190,201,95.83
4041,Shear keys - BS - 43/51+51/52+54,20191,201,415.03
4041,Shear keys - BS - 43/51+51/52+54,20192,201,1332.88
4041,Shear keys - BS - 43/51+51/52+54,20193,201,3544.95
4041,Shear keys - BS - 43/51+51/52+54,30101,301,5.12
4041,Shear keys - BS - 43/51+51/52+54,30102,301,3.65
4041,Shear keys - BS - 43/51+51/52+54,30103,301,2.38
4041,Shear keys - BS - 43/51+51/52+54,30104,301,1.64
4041,Shear keys - BS - 43/51+51/52+54,30105,301,1.15
4041,Shear keys - BS - 43/51+51/52+54,30106,301,0.67
4041,Shear keys - BS - 43/51+51/52+54,30107,301,0.56
4041,Shear keys - BS - 43/51+51/52+54,30108,301,0.57
4041,Shear keys - BS - 43/51+51/52+54,30109,301,0.62
4041,Shear keys - BS - 43/51+51/52+54,30110,301,0.48
4041,Shear keys - BS - 43/51+51/52+54,30111,301,0.55
4041,Shear keys - BS - 43/51+51/52+54,30112,301,0.61
4041,Shear keys - BS - 43/51+51/52+54,30113,301,0.58
4041,Shear keys - BS - 43/51+51/52+54,30114,301,0.67
4041,Shear keys - BS - 43/51+51/52+54,30115,301,0.76
4041,Shear keys - BS - 43/51+51/52+54,30116,301,0.84
4041,Shear keys - BS - 43/51+51/52+54,30117,301,0.86
4041,Shear keys - BS - 43/51+51/52+54,30118,301,0.84
4041,Shear keys - BS - 43/51+51/52+54,30119,301,1.06
4041,Shear keys - BS - 43/51+51/52+54,30120,301,1.17
4041,Shear keys - BS - 43/51+51/52+54,30121,301,1.30
4041,Shear keys - BS - 43/51+51/52+54,30122,301,1.54
4041,Shear keys - BS - 43/51+51/52+54,30123,301,1.84
4041,Shear keys - BS - 43/51+51/52+54,30124,301,2.31
4041,Shear keys - BS - 43/51+51/52+54,30125,301,2.62
4041,Shear keys - BS - 43/51+51/52+54,30126,301,2.87
4041,Shear keys - BS - 43/51+51/52+54,30127,301,3.19
4041,Shear keys - BS - 43/51+51/52+54,30128,301,3.15
4041,Shear keys - BS - 43/51+51/52+54,30129,301,3.08
4041,Shear keys - BS - 43/51+51/52+54,30130,301,2.85
4041,Shear keys - BS - 43/51+51/52+54,30131,301,2.78
4041,Shear keys - BS - 43/51+51/52+54,30132,301,2.32
4041,Shear keys - BS - 43/51+51/52+54,30133,301,1.91
4041,Shear keys - BS - 43/51+51/52+54,30134,301,1.68
4041,Shear keys - BS - 43/51+51/52+54,30135,301,1.57
4041,Shear keys - BS - 43/51+51/52+54,30136,301,1.25
4041,Shear keys - BS - 43/51+51/52+54,30137,301,1.10
4041,Shear keys - BS - 43/51+51/52+54,30138,301,0.99
4041,Shear keys - BS - 43/51+51/52+54,30139,301,1.10
4041,Shear keys - BS - 43/51+51/52+54,30140,301,1.00
4041,Shear keys - BS - 43/51+51/52+54,30141,301,0.88
4041,Shear keys - BS - 43/51+51/52+54,30142,301,0.89
4041,Shear keys - BS - 43/51+51/52+54,30143,301,0.92
4041,Shear keys - BS - 43/51+51/52+54,30144,301,0.90
4041,Shear keys - BS - 43/51+51/52+54,30145,301,0.82
4041,Shear keys - BS - 43/51+51/52+54,30146,301,0.85
4041,Shear keys - BS - 43/51+51/52+54,30147,301,0.87
4041,Shear keys - BS - 43/51+51/52+54,30148,301,0.86
4041,Shear keys - BS - 43/51+51/52+54,30149,301,0.77
4041,Shear keys - BS - 43/51+51/52+54,30150,301,0.76
4041,Shear keys - BS - 43/51+51/52+54,30151,301,0.88
4041,Shear keys - BS - 43/51+51/52+54,30152,301,0.87
4041,Shear keys - BS - 43/51+51/52+54,30153,301,0.79
4041,Shear keys - BS - 43/51+51/52+54,30154,301,0.77
4041,Shear keys - BS - 43/51+51/52+54,30155,301,0.86
4041,Shear keys - BS - 43/51+51/52+54,30156,301,0.81
4041,Shear keys - BS - 43/51+51/52+54,30157,301,0.74
