    Structural element	 Node	Local number	                 X [m]	                 Y [m]	              N [kN/m]	          N_min [kN/m]	         N_max [kN/m]	              Q [kN/m]	          Q_min [kN/m]	         Q_max [kN/m]	            M [kN m/m]	        M_min [kN m/m]	       M_max [kN m/m]
                      	12720	           5	 7,50000000000000E+000	-1,24621127061207E+001	 6,98157123835567E+000	-4,47964432494810E+001	9,27684735103166E+001	-7,17852918539364E+001	-1,33002249474001E+002	6,83455267236437E-008	 2,05764934001884E+002	-2,47576555077112E+000	2,05764934001884E+002
          Plate\_2\_15	12720	           1	 7,50000000000000E+000	-1,24621127061207E+001	 6,90452234014900E+000	-4,47958381827983E+001	9,27963904473007E+001	-7,06344590360270E+001	-1,32722134873877E+002	6,81127279189101E-008	 2,05764934001884E+002	-2,47576555077115E+000	2,05764934001884E+002
 Element 49-96 (Plate)	12721	           2	 7,50000000000000E+000	-1,25952051434966E+001	 1,63675432209720E+001	-4,43318051463633E+001	9,32018424234145E+001	-8,19974507963471E+001	-1,31666619230091E+002	4,39675048128907E-009	 1,95566833809548E+002	-2,84620540062322E+000	1,95566833809548E+002
                (ERSS)	12722	           3	 7,50000000000000E+000	-1,27282975808726E+001	 2,46498759756919E+001	-4,38487057570023E+001	9,34620061250742E+001	-9,08893091328703E+001	-1,29763124778489E+002	2,38365959731980E-001	 1,84058431741430E+002	-3,21501241395425E+000	1,84058431741430E+002
                      	12723	           4	 7,50000000000000E+000	-1,28613900182485E+001	 3,24191881314707E+001	-4,33467720054488E+001	9,35788197039212E+001	-9,87257972505781E+001	-1,25901724104399E+002	5,36115074795895E-001	 1,71414678564431E+002	-3,64566595389151E+000	1,71414678564431E+002
                      	13686	           5	 7,50000000000000E+000	-1,29944824556244E+001	 4,03431472154708E+001	-4,28262358824364E+001	9,35542213115965E+001	-1,06922678354452E+002	-1,21788056652097E+002	7,94772187637615E-001	 1,57752730211754E+002	-4,01082174720636E+000	1,57752730211754E+002
          Plate\_2\_15	13686	           1	 7,50000000000000E+000	-1,29944824556244E+001	 4,08783175017050E+001	-4,28254563325352E+001	9,35591096624787E+001	-1,08793418819454E+002	-1,22120414941065E+002	8,10752595754536E-001	 1,57752730211753E+002	-4,01082174720636E+000	1,57752730211753E+002
 Element 49-97 (Plate)	13687	           2	 7,50000000000000E+000	-1,31362313701235E+001	 4,85656371030271E+001	-4,22492690090217E+001	9,33928966026470E+001	-1,17355053139985E+002	-1,17355053139985E+002	1,08920600782311E+000	 1,41657598422103E+002	-4,28117007818609E+000	1,41657598422103E+002
                (ERSS)	13688	           3	 7,50000000000000E+000	-1,32779802846226E+001	 5,39218712981341E+001	-4,16488437609732E+001	9,30875858715498E+001	-1,20364427323787E+002	-1,20364427323787E+002	1,37928477415967E+000	 1,24748523631739E+002	-4,46361525518460E+000	1,24748523631739E+002
                      	13689	           4	 7,50000000000000E+000	-1,34197291991216E+001	 5,71269671243898E+001	-4,10244537391549E+001	9,26441862464184E+001	-1,18254478190193E+002	-1,18254478190193E+002	1,59582980565904E+000	 1,07768414504166E+002	-4,53783578038794E+000	1,07768414504166E+002
                      	13786	           5	 7,50000000000000E+000	-1,35614781136207E+001	 5,83608716191581E+001	-4,03763720943315E+001	9,20637065044844E+001	-1,11458142558540E+002	-1,11458142558540E+002	1,83090562918715E+000	 9,14414544494106E+001	-4,48597948770635E+000	9,14414544494106E+001
          Plate\_2\_15	13786	           1	 7,50000000000000E+000	-1,35614781136207E+001	 5,89413223782491E+001	-4,03753144691935E+001	9,20647438778004E+001	-1,12305871741348E+002	-1,12305871741348E+002	1,86084970793638E+000	 9,14414544494107E+001	-4,48597948770639E+000	9,14414544494107E+001
 Element 49-98 (Plate)	13787	           2	 7,50000000000000E+000	-1,37124465319458E+001	 6,10609676430679E+001	-3,96572462922689E+001	9,14083847790976E+001	-1,01927781906658E+002	-1,01927781906658E+002	2,13464539694540E+000	 7,52580881166441E+001	-4,35112685530794E+000	7,52580881166441E+001
                (ERSS)	13788	           3	 7,50000000000000E+000	-1,38634149502708E+001	 6,28530568874658E+001	-3,89080075246015E+001	9,06039624852691E+001	-9,06291053130370E+001	-9,06291053130370E+001	2,37570563970826E+000	 6,07153307276786E+001	-4,36877540720729E+000	6,07153307276786E+001
                      	13789	           4	 7,50000000000000E+000	-1,40143833685958E+001	 6,43119146059958E+001	-3,81279055080935E+001	8,96385406374185E+001	-7,87239994891630E+001	-7,87239994891630E+001	2,55841936312696E+000	 4,79179994437876E+001	-4,25473844873364E+000	4,79179994437876E+001
                      	14690	           5	 7,50000000000000E+000	-1,41653517869209E+001	 6,54318652932106E+001	-3,73172475846474E+001	8,85130301873019E+001	-6,65266219637126E+001	-6,65266219637126E+001	2,59879959244889E+000	 3,69570289951284E+001	-4,13820680551571E+000	3,69570289951284E+001
          Plate\_2\_15	14690	           1	 7,50000000000000E+000	-1,41653517869209E+001	 6,54362915349511E+001	-3,73157389443895E+001	8,85122461165957E+001	-6,68750824864632E+001	-6,68750824864632E+001	2,63102248732749E+000	 3,69570289951283E+001	-4,13820680551570E+000	3,69570289951283E+001
 Element 49-99 (Plate)	14691	           2	 7,50000000000000E+000	-1,43261393556448E+001	 6,62477348311529E+001	-3,64162479161091E+001	8,71392183236233E+001	-5,51105839550542E+001	-5,51105839550542E+001	2,58100193247133E+000	 2,71687966826095E+001	-4,32222569356139E+000	2,71687966826095E+001
                (ERSS)	14692	           3	 7,50000000000000E+000	-1,44869269243687E+001	 6,67070320999457E+001	-3,54758924444694E+001	8,55824352521488E+001	-4,46143038313392E+001	-4,46143038313392E+001	2,51410724072769E+000	 1,91676920230235E+001	-4,47511086221138E+000	1,91676920230235E+001
                      	14693	           4	 7,50000000000000E+000	-1,46477144930926E+001	 6,68173447373176E+001	-3,44949905485267E+001	8,38427423421293E+001	-3,54123797330066E+001	-3,54123797330066E+001	2,48541643724137E+000	 1,27492953233907E+001	-4,62822707704686E+000	1,27492953233907E+001
                      	14742	           5	 7,50000000000000E+000	-1,48085020618166E+001	 6,65818341392565E+001	-3,34738602473376E+001	8,19209850335220E+001	-2,75309492777448E+001	-2,75309492777448E+001	2,30964839956466E+000	 7,70842411263510E+000	-4,62353205891474E+000	7,70842411263510E+000
          Plate\_2\_15	14742	           1	 7,50000000000000E+000	-1,48085020618166E+001	 6,65903843645453E+001	-3,34715988952296E+001	8,19173020241228E+001	-2,74766183857378E+001	-2,74766183857378E+001	2,34434567786993E+000	 7,70842411263521E+000	-4,62353205891470E+000	7,70842411263521E+000
Element 49-100 (Plate)	14743	           2	 7,50000000000000E+000	-1,49797474291787E+001	 6,59867394584834E+001	-3,23361145230875E+001	7,96664517988663E+001	-2,06085481711078E+001	-2,06085481711078E+001	2,19083129461877E+000	 3,61028118142330E+000	-4,73477848306640E+000	3,61028118142330E+000
                (ERSS)	14744	           3	 7,50000000000000E+000	-1,51509927965408E+001	 6,50309240572124E+001	-3,11455709194138E+001	7,71944642688985E+001	-1,49773130006785E+001	-1,49865219700978E+001	2,09763965697836E+000	 5,79531378323173E-001	-4,98830801140741E+000	5,79531378323173E-001
                      	14745	           4	 7,50000000000000E+000	-1,53222381639029E+001	 6,37254400015449E+001	-2,99002464201330E+001	7,47834049551495E+001	-1,05428953050040E+001	-1,05669846866673E+001	1,86810402437039E+000	-1,58877497102244E+000	-5,06952629379973E+000	2,56517201348404E-001
                      	15600	           5	 7,50000000000000E+000	-1,54934835312651E+001	 6,20727891322932E+001	-2,86004193611692E+001	7,21518442921774E+001	-7,26527751463819E+000	-7,30566853159035E+000	1,55017067792974E+000	-3,09721689376083E+000	-5,03994785486604E+000	2,18523821734928E-001
          Plate\_2\_15	15600	           1	 7,50000000000000E+000	-1,54934835312651E+001	 6,20743059395067E+001	-2,85968448429616E+001	7,21460470055675E+001	-7,12300098593829E+000	-7,16232292375854E+000	1,60583103769486E+000	-3,09721689376089E+000	-5,03994785486603E+000	2,18523821735013E-001
Element 49-101 (Plate)	15601	           2	 7,50000000000000E+000	-1,56758668838820E+001	 5,99452290232267E+001	-2,71467653843209E+001	6,90399336148022E+001	-4,59107564032833E+000	-4,64894759062861E+000	1,18027236221869E+000	-4,15486253275036E+000	-4,93472181008590E+000	2,06197523234524E-001
                (ERSS)	15602	           3	 7,50000000000000E+000	-1,58582502364989E+001	 5,74299673032331E+001	-2,56197301558754E+001	6,56021075293403E+001	-2,68606079820417E+000	-2,75932466601823E+000	8,86784510031523E-001	-4,81045617335997E+000	-4,95130860440010E+000	2,05618485837663E-001
                      	15603	           4	 7,50000000000000E+000	-1,60406335891158E+001	 5,45299944799972E+001	-2,40158582463853E+001	6,18331065533593E+001	-1,35262891307462E+000	-1,43719745813555E+000	6,91342887475299E-001	-5,16960489335311E+000	-5,32490520566297E+000	2,04079008578179E-001
                      	16406	           5	 7,50000000000000E+000	-1,62230169417327E+001	 5,12467842539903E+001	-2,23352687446108E+001	5,77334684910369E+001	-5,35452438448516E-001	-1,50460598732402E+000	3,98442935060276E-001	-5,33474357420754E+000	-5,50612843348810E+000	1,98433763824777E-001
          Plate\_2\_15	16406	           1	 7,50000000000000E+000	-1,62230169417327E+001	 5,12359701258134E+001	-2,23288866999305E+001	5,77170892778944E+001	-2,97524414082840E-001	-1,39240634896260E+000	6,01555329502855E-001	-5,33474357420758E+000	-5,50612843348810E+000	1,98433763824596E-001
Element 49-102 (Plate)	16407	           2	 7,50000000000000E+000	-1,64172627062995E+001	 4,73141481259984E+001	-2,04459272577889E+001	5,29700832281794E+001	 2,56257665086735E-001	-1,58074984001964E+000	2,89642036297543E-001	-5,34339666001748E+000	-5,53130247706312E+000	1,86622259538522E-001
                (ERSS)	16408	           3	 7,50000000000000E+000	-1,66115084708664E+001	 4,29168889174282E+001	-1,84491789825829E+001	4,77824096826472E+001	 1,27882293183037E+000	-1,23700180076723E+000	1,27882293183037E+000	-5,20673574239273E+000	-5,40738007414047E+000	1,67043122392170E-001
                      	16409	           4	 7,50000000000000E+000	-1,68057542354332E+001	 3,80415551238821E+001	-1,63373754699871E+001	4,21504677435635E+001	 2,94755315009517E+000	-4,29000676389084E-001	3,01039824817771E+000	-4,80465420747990E+000	-5,00367499687921E+000	1,38680086107400E-001
                      	16420	           5	 7,50000000000000E+000	-1,70000000000000E+001	 3,26855093691393E+001	-1,41092503156764E+001	3,60971761210289E+001	 5,43983008382822E+000	-2,21797487834525E-001	5,66917401497511E+000	-4,00645821169261E+000	-4,17833003716256E+000	1,00613725535397E-001
          Plate\_1\_16	10663	           1	-7,50000000000000E+000	-1,70000000000000E+001	 3,20289329526740E+001	-1,43027150602404E+001	3,68971929052138E+001	-4,55599913833935E+000	-4,79552667289864E+000	1,83525427144822E-001	 2,32715579901690E+000	-2,50780283577136E-003	2,47572869720058E+000
Element 50-103 (Plate)	10664	           2	-7,50000000000000E+000	-1,71250000000000E+001	 2,94909801853550E+001	-1,33514443318233E+001	3,39198761962221E+001	-6,31124116826656E+000	-6,64192760572332E+000	2,06894289211426E-001	 1,62533928654025E+000	-4,86464389354848E-007	1,73892066394600E+000
                (ERSS)	10665	           3	-7,50000000000000E+000	-1,72500000000000E+001	 2,68274090422136E+001	-1,23882968269729E+001	3,08360844313202E+001	-5,97945418097301E+000	-6,32748222424691E+000	9,88318102400265E-002	 8,37025735501220E-001	-3,08844202731661E-007	9,78607795245279E-001
                      	10666	           4	-7,50000000000000E+000	-1,73750000000000E+001	 2,40699070088615E+001	-1,14245163596567E+001	2,76817599406694E+001	-3,65968879395717E+000	-4,08281313126342E+000	1,27610477158340E-006	 2,12918134567600E-001	-1,35923482649546E-007	4,39262605649763E-001
                      	11425	           5	-7,50000000000000E+000	-1,75000000000000E+001	 2,12501615709102E+001	-1,04713467438422E+001	2,44928450544310E+001	 5,49004375282516E-001	-2,78377504332272E+000	5,49004375282516E-001	 1,07001213445201E-013	-1,46733319938974E-013	3,08024439288346E-013
          Plate\_2\_16	16420	           1	 7,50000000000000E+000	-1,70000000000000E+001	 3,27981383124226E+001	-1,41650066483771E+001	3,62226451009570E+001	 5,80049424997968E+000	-2,13396549159882E-001	6,04713477179159E+000	-4,00645821169241E+000	-4,17833003716256E+000	1,00613725535806E-001
Element 51-104 (Plate)	16421	           2	 7,50000000000000E+000	-1,71250000000000E+001	 3,01611600135459E+001	-1,32005205654724E+001	3,33105039672409E+001	 7,97447710680737E+000	-2,25576009279377E-001	8,31573861193837E+000	-3,13059021727124E+000	-3,26505019812834E+000	7,29810373594294E-002
                (ERSS)	16422	           3	 7,50000000000000E+000	-1,72500000000000E+001	 2,74400146055249E+001	-1,22280703064271E+001	3,03136302105300E+001	 8,81817310898082E+000	-2,16505072605661E-001	9,19602495408978E+000	-2,06910301377388E+000	-2,15812477728820E+000	4,50936254449283E-002
                      	16423	           4	 7,50000000000000E+000	-1,73750000000000E+001	 2,46662638040851E+001	-1,12605425046879E+001	2,72667069710127E+001	 8,45382333720824E+000	-1,84514653907125E-001	8,81709642235490E+000	-9,75845611525455E-001	-1,01795169870103E+000	1,97967248085417E-002
                      	17112	           5	 7,50000000000000E+000	-1,75000000000000E+001	 2,18714693249523E+001	-1,03108237937016E+001	2,42044173888772E+001	 7,00366887219787E+000	-1,27935667952156E-001	7,30805564084282E+000	-3,26128013483640E-014	-3,86836396248924E-013	5,13492026676943E-013
